행정동,행정동_코드,연도,트렌드_대표_매출,총_매출,트렌드매출_비중,업종점수,2030비중,금요효과,주말비중,야간비중,복합점수,복합점수_분위,상권유형,상권티어
연남동,11440710,2022,78440303671.24265,166903885773,0.4699729027155575,0.8556621004812033,0.6172187167715715,1.3461374466850615,0.3811774271003329,0.5506277284520056,6.2026585993650505,1.0,기존 강세,⑤ 성숙·정체
연희동,11410615,2022,73492299133.7656,249334918229,0.2947533368201043,0.5046354681354277,0.3435071826094444,1.013982173155776,0.2368237881337075,0.3591045526153102,0.0769757591476197,0.5650118203309693,일반,③ 급성장 신흥
염리동,11440610,2022,25023001646.815937,75563503049,0.3311519534846008,0.6049985275478172,0.3109918581826652,1.1008791327595857,0.2510347381420273,0.487356476434391,2.034362665244114,0.9030732860520094,기존 강세,⑤ 성숙·정체
염창동,11500510,2022,47312380757.20519,215908375215,0.2191317530415013,0.3383983909389543,0.3003656363002194,1.0893875699910207,0.1635891658432811,0.3097473172747668,-1.624969514106524,0.1347517730496454,일반,⑦ 일반
영등포동,11560535,2022,386008668158.0188,1139226807519,0.3388339052507601,0.3082530764271391,0.3433369254115595,1.186281787901926,0.2716742064040994,0.3941859133072678,0.1178999838869516,0.5791962174940898,일반,③ 급성장 신흥
영등포본동,11560515,2022,69163264888.9924,181966347903,0.380088217882248,0.3769763168548434,0.3531135084507604,1.3288303357898206,0.3078277400712537,0.4192288761472819,1.6298057625992333,0.8652482269503546,기존 강세,⑤ 성숙·정체
오금동,11710570,2022,66966346739.77905,312811358933,0.2140790122462348,0.269451651185254,0.1634149601196189,1.089691584441571,0.1572001101581877,0.2864954200630393,-2.262837928698323,0.0567375886524822,일반,⑦ 일반
오류1동,11530770,2022,44445427050.92472,139149112487,0.3194086275978011,0.4565720204642731,0.3452802443385231,1.1035472571483127,0.2547927291761369,0.3988661345733359,0.5744424279361713,0.6903073286052009,신흥 성장,⑤ 성숙·정체
오류2동,11530780,2022,24139920916.64241,83303718959,0.2897820315624021,0.3072083323026135,0.2210706744084726,1.1365130770861018,0.2286440371572655,0.36605805254635,-0.6677870244383197,0.309692671394799,일반,⑦ 일반
오륜동,11710566,2022,10018541419.605526,21832698519,0.458877834587733,0.9217288102745134,0.2836001578371815,1.0376448492553634,0.418240727688949,0.2951231026889626,3.9806466522991695,0.9858156028368794,기존 강세,⑤ 성숙·정체
옥수동,11200645,2022,11592491786.96847,41594585936,0.2787019398343187,0.3381254514142785,0.3049309094100751,1.1527164157911591,0.2071829702610746,0.3854385739448895,-0.4733365435967858,0.3617021276595745,쇠퇴,⑥ 쇠퇴 주의
왕십리2동,11200520,2022,13676149914.122566,46624195422,0.2933273119318937,0.4284782430920723,0.2666891112534424,1.0308412428247469,0.234324970095781,0.3793939541024944,-0.215641190680016,0.4539007092198581,신흥 성장,② 라이징스타
왕십리도선동,11200535,2022,46371595769.06512,154880898691,0.2994016444957504,0.5347440724581275,0.2901148718064033,1.253794466137341,0.2226908990747237,0.4390082874044627,1.663100851409872,0.8723404255319149,기존 강세,⑤ 성숙·정체
용강동,11440590,2022,82717957227.96123,309911663231,0.26690817752898,0.5755364617305515,0.2146924427958881,1.1531772806844416,0.1945586431093977,0.3925743685590668,0.9391036998408662,0.7730496453900709,일반,④ 잠재 후보
용답동,11200790,2022,32089787403.917706,127342541643,0.2519958137311269,0.3736068034072826,0.2465813875148617,1.090811209690404,0.1915382142629063,0.3472377479708539,-0.9025073296550552,0.243498817966903,일반,⑦ 일반
용문동,11170590,2022,31796145431.058205,105739380431,0.3007029670635029,0.2197516707993467,0.1538888089439707,1.286291890544638,0.2418558077866557,0.340185963123482,-0.6380670335070846,0.3191489361702128,일반,⑦ 일반
용산2가동,11170520,2022,23609413599.73401,52805538266,0.4471010877837305,0.6004814564766281,0.500437184768077,1.1723533600296916,0.3641204262352931,0.545299988515413,3.701459862619507,0.9810874704491724,기존 강세,① 레전드
용신동,11230536,2022,97859008678.22736,389052081685,0.251531898388504,0.4099422845477327,0.224891378640253,1.0854144543902386,0.210832822957139,0.2378588507178983,-1.2441852831861473,0.1773049645390071,일반,⑦ 일반
우이동,11305645,2022,48662432430.85152,117325265357,0.414765159769981,0.6549626324745854,0.2096374828998632,1.1067143762048877,0.361447408825058,0.3863724069412078,2.698321994696228,0.9456264775413712,기존 강세,⑤ 성숙·정체
우장산동,11500615,2022,32996524653.257195,114826833508,0.2873590052534047,0.3651702075027492,0.1960912926805673,1.1040892075461746,0.2232715570199349,0.3886108953783099,-0.3425984392633996,0.3995271867612293,일반,⑦ 일반
원효로1동,11170560,2022,60252632719.875015,601484843412,0.1001731521248053,0.1247505068047122,0.1354480045695772,0.913008655511492,0.0635451101081518,0.2030480040165271,-5.29034520687692,0.0070921985815602,일반,⑦ 일반
원효로2동,11170570,2022,19256383196.78067,182054371743,0.1057727041236024,0.1089614768164046,0.1570079599206277,0.8908919157467949,0.0759445939398684,0.1805075717510944,-5.517544250608689,0.0047281323877068,일반,⑦ 일반
월계1동,11350560,2022,30974168455.338623,93830514237,0.3301076276434243,0.5998517597466761,0.3227155448015175,1.0765396078197906,0.2533023161843422,0.4696121579244671,1.804560526668796,0.8794326241134752,기존 강세,⑤ 성숙·정체
월계2동,11350570,2022,5585616319.726247,21104661681,0.264662679940273,0.2651290939213421,0.1854260989894519,0.9274763977623518,0.1987407762985404,0.3661592824279683,-2.0700469719370536,0.0732860520094562,일반,⑦ 일반
월계3동,11350580,2022,9658162729.777214,32249720410,0.2994805104351357,0.3911783592110838,0.1576309566833854,1.1197019345221295,0.2396257268513789,0.3713430649862803,-0.0821107312940142,0.508274231678487,쇠퇴,⑦ 일반
월곡1동,11290715,2022,20901275959.435585,68958131035,0.303100963522736,0.3369173439345085,0.2388613706285028,1.1490090572362988,0.248741739538939,0.3307539338823381,-0.4821375132145644,0.3569739952718676,일반,⑦ 일반
월곡2동,11290725,2022,35948114180.386345,123481344699,0.2911218230414806,0.4784365653776237,0.2690652528929664,1.0613437107594228,0.2259369331133137,0.4053985722217795,0.3179511586936034,0.6288416075650118,기존 강세,⑤ 성숙·정체
위례동,11710647,2022,10840948720.109253,27474804940,0.3945778229830538,0.6824341317416465,0.3916818463498071,1.1331859973894227,0.3399389766149874,0.3558158735011569,2.5856823700924005,0.9385342789598108,기존 강세,⑤ 성숙·정체
은천동,11620605,2022,54724073732.65089,157209262033,0.3480970079305104,0.3430442721286965,0.3099380668345866,1.0844956423682413,0.2821860182238363,0.4127726106326897,0.1261336311662027,0.5839243498817966,일반,④ 잠재 후보
을지로동,11140605,2022,175638223047.91815,976898752189,0.1797916341425907,0.2346101004924394,0.2332594482451687,0.9627131341952124,0.1420063965330573,0.2184799023253407,-3.592937266411327,0.0236406619385342,일반,⑦ 일반
응봉동,11200580,2022,2892338403.774643,10335831509,0.2798360636254682,0.2078726914355314,0.1851222612649886,1.2636352404197762,0.1898545253268989,0.4352687010312215,-0.6491462239652023,0.3144208037825059,일반,⑦ 일반
응암1동,11380580,2022,52413243569.5796,172091609607,0.3045659442042178,0.3944203938472492,0.2639771276109451,1.1183207876526255,0.2406877903960007,0.3912106106959297,0.0723675906333058,0.5602836879432624,신흥 성장,② 라이징스타
응암2동,11380590,2022,18981465692.92368,62082280269,0.3057469153948237,0.2162415718274364,0.1858506152803374,1.099149651009024,0.248120300241158,0.3529834435534174,-1.300561101844231,0.1702127659574468,일반,⑦ 일반
응암3동,11380600,2022,63436495083.12568,183936393543,0.3448827818204216,0.4950745629559807,0.2583818907751368,1.146396868460135,0.2778356146960828,0.4077703550573632,1.258391812170462,0.8203309692671394,기존 강세,② 라이징스타
이문1동,11230740,2022,32934781809.550774,101727926355,0.3237535944123961,0.6204193959065981,0.4541869600758756,1.094283366795665,0.2498776551612133,0.4581459233363137,1.900470183040848,0.8912529550827423,기존 강세,⑤ 성숙·정체
이문2동,11230750,2022,10687880351.227867,31647185774,0.3377197715952545,0.3505699073601299,0.2513882610230731,1.0845045272612746,0.2672243887147726,0.4465587610197722,0.2605139183962019,0.6193853427895981,일반,⑦ 일반
이촌1동,11170630,2022,39685469922.09015,133613430041,0.2970170731333852,0.4785070795381962,0.1652354236712982,1.1749538296187971,0.2339206967698475,0.3575373015073482,0.5498368444391969,0.6832151300236406,일반,⑦ 일반
이촌2동,11170640,2022,4910690466.030446,25016226541,0.1963002077064715,0.1894682014984076,0.177688974342903,0.9387644266883968,0.149089625603099,0.2658010292680296,-3.599194761498555,0.0212765957446808,일반,⑦ 일반
이태원1동,11170650,2022,170902620768.98187,330821230419,0.5166011279038107,0.7793069633241808,0.6023508267701411,1.3695828248642916,0.4434646185106933,0.482736933614367,5.939150844696988,0.9976359338061466,기존 강세,① 레전드
이태원2동,11170660,2022,29870647090.24429,70610545020,0.4230337987305382,0.8110089042759806,0.492923200736399,1.1867514590896373,0.3390734896497192,0.5277554487569086,4.731026311634913,0.9952718676122932,기존 강세,⑤ 성숙·정체
이화동,11110640,2022,46497568829.36088,140815683760,0.3302016337087087,0.7613346640756318,0.4537026052999084,1.073546737000017,0.2599681015673818,0.4269488845395072,2.5763631589162124,0.9361702127659576,기존 강세,① 레전드
인수동,11305660,2022,25215635114.74075,83538533018,0.3018443609646287,0.3711159492388969,0.2182833333579235,1.1683529853731702,0.239849156636288,0.3694451489631735,-0.0143501404808951,0.5319148936170213,일반,⑦ 일반
인헌동,11620625,2022,51674801870.78651,159116404719,0.3247609947072669,0.3055489705593792,0.3553022165177746,1.1392668749902466,0.2583467099737165,0.4031019109580287,-0.1563261671847381,0.475177304964539,쇠퇴,⑥ 쇠퇴 주의
일원1동,11680730,2022,29845244693.43209,105787781401,0.2821237414961986,0.4840222338429339,0.2680351817713039,1.2833551825788632,0.2085535108858181,0.3877243386220809,1.0069255680885465,0.7825059101654847,기존 강세,⑤ 성숙·정체
일원2동,11680740,2022,4670722861.733243,17487715539,0.267085935342263,0.6441213515212588,0.2659134786147095,0.8816732772298208,0.2051390356275854,0.3626397650314616,0.1311166850928804,0.5862884160756501,쇠퇴,⑥ 쇠퇴 주의
일원본동,11680720,2022,10793486276.894966,46583855528,0.2317001492160167,0.7995233020721814,0.2643747153688794,1.000918054502424,0.193599217428004,0.2315708629251611,0.6308212504685526,0.7021276595744681,쇠퇴,⑦ 일반
자양1동,11215820,2022,46429568591.6295,148227386118,0.3132320538572279,0.3679222481369615,0.2455179760373624,1.1002620567454102,0.2531152340643206,0.3654123440379724,-0.2256760148631358,0.4491725768321513,일반,⑦ 일반
자양2동,11215830,2022,24185074909.18084,76263349141,0.3171257908496268,0.4377532462189248,0.247078053616056,1.1863291212547296,0.2410161163525185,0.4266174944775495,0.8613674590090241,0.7565011820330969,일반,⑦ 일반
자양3동,11215840,2022,52142092662.75613,154045696631,0.338484578297938,0.4892214637746273,0.3969004235831154,1.3248260675138304,0.263102607248321,0.4227995114658283,1.932985527364428,0.8983451536643026,기존 강세,② 라이징스타
자양4동,11215847,2022,65214121439.92708,170167301790,0.3832353263754895,0.5926469660102848,0.4477320563972021,1.167840770103091,0.3055822508202679,0.496064750384146,2.7843705391825937,0.950354609929078,기존 강세,⑤ 성숙·정체
잠실2동,11710670,2022,60299678100.571976,192952603899,0.3125103102113901,0.2348977504171162,0.2554365882608099,1.2937641250640688,0.2510080373071918,0.3438254571196477,-0.4064929286980069,0.3806146572104019,일반,⑦ 일반
잠실3동,11710680,2022,37525593343.4756,133915432158,0.2802185882445651,0.3151846671129046,0.2743534224170084,1.1268983394620886,0.2277603465149099,0.3166081504331473,-0.9911097336434956,0.2293144208037825,일반,⑦ 일반
잠실4동,11710690,2022,11449986831.8877,48220443220,0.2374508832208054,0.1930836636553006,0.245773932436285,1.2208758823296626,0.1795277416365481,0.3018177603345555,-1.889170496671982,0.0921985815602836,일반,⑦ 일반
잠실6동,11710710,2022,41144861654.362816,177695943272,0.2315464320498425,0.4975978081652286,0.4073714553021335,1.1949693353814068,0.1780932146523944,0.2929320433349594,-0.1739874906652079,0.4704491725768321,기존 강세,⑤ 성숙·정체
잠실7동,11710720,2022,6152230431.057359,25295603905,0.243213423730172,0.045968301898108,0.142307903124956,1.0808728981650748,0.1863754137559105,0.3230756212301625,-3.187564579868613,0.0283687943262411,일반,⑦ 일반
잠실본동,11710650,2022,216458739886.4741,617448427168,0.3505697486011708,0.4402044263772101,0.3638821547777103,1.2277779171200898,0.27241023087623,0.4510657245746307,1.4923419770372617,0.8534278959810875,기존 강세,⑤ 성숙·정체
잠원동,11650540,2022,67038839353.20728,299329448869,0.2239633942016393,0.4325916834352957,0.2983871403815289,1.113315933221817,0.1620791436135385,0.3424665528878955,-0.7376782095772105,0.2907801418439716,일반,⑦ 일반
장안1동,11230650,2022,96769027891.194,537651659280,0.1799846168442647,0.2947986362401541,0.1910922285157389,1.1991232160165606,0.1325475959665674,0.2374877543258979,-2.191941935370645,0.0614657210401891,일반,⑦ 일반
장안2동,11230660,2022,107461122029.14958,338469424309,0.3174913723700039,0.3106787433715143,0.2057564706093548,1.1332578795987358,0.2596558062295351,0.3628576006820545,-0.4021258713009698,0.3853427895981087,일반,⑦ 일반
장위1동,11290760,2022,15966572410.936943,45700065403,0.349377452091979,0.504157583710756,0.2613763465471074,1.1744757279276845,0.2757301698778928,0.443981370706486,1.6510710102448196,0.8676122931442081,신흥 성장,① 레전드
장위2동,11290770,2022,15706010435.050852,53832699878,0.2917559489054994,0.3397114762299643,0.1826344326456113,1.0920112544850027,0.2328616972473817,0.3561578987390798,-0.6784325297518665,0.3049645390070922,일반,④ 잠재 후보
장위3동,11290780,2022,8465790901.147008,29746163664,0.2846011000535389,0.1887783384919656,0.2333662487173492,1.1911515354099362,0.222699023034596,0.382565317549582,-1.12155571798714,0.2033096926713948,일반,⑦ 일반
장지동,11710646,2022,37384614324.27152,130076183681,0.2874055285628142,0.3008583140475108,0.230252892769753,1.177429056783399,0.2214857047209652,0.383159110565757,-0.4885086010595234,0.3522458628841607,일반,⑦ 일반
장충동,11140580,2022,31746648239.495125,96513398189,0.3289351409772805,0.6784881974807864,0.2380705491169699,1.1681010693401177,0.2692893012958089,0.3580827761273347,2.086861401024905,0.9101654846335696,기존 강세,⑤ 성숙·정체
전농1동,11230560,2022,45285761090.03147,132176136728,0.3426167704025367,0.4584882353590709,0.3415919855254434,1.160888153556022,0.2725569245160757,0.4238367629573226,1.1493627709691276,0.806146572104019,기존 강세,⑤ 성숙·정체
전농2동,11230570,2022,19391010152.218952,68974548661,0.2811328312929307,0.2935877340136902,0.2107423814607568,1.1504342081536574,0.2217524062415263,0.3542856698505247,-0.8337038405785386,0.2695035460992908,일반,⑦ 일반
정릉1동,11290620,2022,12835471059.387243,45774409837,0.2804071337040413,0.3792338209234179,0.2462198079043253,1.102532852157556,0.2138595190819303,0.3881476679495829,-0.3492182333068389,0.3971631205673759,일반,⑦ 일반
정릉2동,11290630,2022,16229594843.436195,56303852511,0.2882501661900568,0.3788579867928675,0.2175043222949522,1.142572260150572,0.2265665278323143,0.3616778961088239,-0.2441685842900587,0.4397163120567376,일반,⑦ 일반
정릉3동,11290640,2022,14489543126.19381,43993361724,0.3293574884569284,0.6302948699615497,0.2948581521544284,1.0510301532998838,0.2657104123648489,0.3992722351203606,1.5368807835314684,0.8557919621749409,기존 강세,⑤ 성숙·정체
정릉4동,11290650,2022,30695362252.00881,90067423124,0.3408042684839454,0.328291456238199,0.2047610455959157,1.157300940206413,0.2814951872009771,0.3720342107142086,0.0643412207000073,0.5531914893617021,일반,⑦ 일반
제기동,11230545,2022,700663619097.9426,2381057790128,0.2942656923334383,0.032016375948146,0.0821402347485594,1.1524172025523811,0.275939800582362,0.1129349877583375,-3.5515298890044456,0.0260047281323877,일반,⑦ 일반
조원동,11620725,2022,57585529624.6273,232549838514,0.2476266162668632,0.3033754206230195,0.2335920158324673,1.2646700951936527,0.1860693345198562,0.3188174555173322,-0.8497329166920798,0.2647754137115839,신흥 성장,② 라이징스타
종로1·2·3·4가동,11110615,2022,528456432636.5113,2193506791790,0.2409185303708438,0.3532242228216347,0.2825672953167401,1.0154133316539429,0.1877255205533105,0.3092140822625431,-1.6280627748934895,0.1323877068557919,일반,⑦ 일반
종로5·6가동,11110630,2022,116167662095.56586,409766402735,0.2834972836235493,0.4083402755184157,0.2203545582979236,1.0640086925187435,0.238936159659527,0.2702447728068493,-0.8781705635570562,0.2529550827423167,일반,⑦ 일반
종암동,11290705,2022,45120751885.547554,153742223734,0.2934831485435912,0.397465612672065,0.2455240906252885,1.1183569261839574,0.2291882934772953,0.3803074939462421,-0.0835058594509861,0.5059101654846335,일반,⑦ 일반
중계1동,11350621,2022,13686411360.533615,41383962572,0.3307177590043954,0.1966729601796721,0.1386263796759167,1.0766221718866538,0.2634323482202283,0.4307691869763466,-0.8676836960568359,0.2576832151300236,일반,⑦ 일반
중계2·3동,11350625,2022,69155767695.48303,215876034458,0.3203494443888245,0.3887628139071085,0.2239238292076594,1.0045831745956764,0.2706730295778537,0.3321714547519688,-0.5559339860728484,0.3333333333333333,쇠퇴,⑦ 일반
중계4동,11350624,2022,48408984184.84825,134025928809,0.3611911860266663,0.5275484383306289,0.219897922222203,1.132813989257066,0.2849325967098659,0.4737070170465152,1.900717311977748,0.8936170212765957,기존 강세,⑤ 성숙·정체
중계본동,11350619,2022,49946951443.76981,162539410934,0.3072913280339809,0.2227114625430687,0.1258989613375019,1.147103531978841,0.2408817684832031,0.3981489607359155,-0.828489847966026,0.2765957446808511,일반,⑦ 일반
중곡1동,11215740,2022,63187023512.71785,198109963278,0.3189492465053358,0.2769954822817025,0.244946865266462,1.1367580017273906,0.2599811923024044,0.3522615649222613,-0.6637736528873127,0.3120567375886525,일반,⑦ 일반
중곡2동,11215750,2022,47078642762.08991,157301784880,0.2992886749378244,0.3975246746990376,0.2866211262853408,1.1862869116574812,0.2331315537899063,0.3840248668448548,0.2602220022201434,0.6170212765957447,일반,④ 잠재 후보
중곡3동,11215760,2022,26462283769.01839,83128591698,0.3183295088788933,0.3848263027505331,0.2966234058984214,1.12103077391639,0.2599126867623793,0.3644323775513794,0.0208175769582479,0.5390070921985816,일반,⑦ 일반
중곡4동,11215770,2022,44320126998.14064,135241521370,0.3277109466765579,0.3845459561395941,0.2697433735028383,1.1222454718204806,0.2689015801109366,0.3879524177227909,0.2594441140250021,0.6146572104018913,일반,③ 급성장 신흥
중림동,11140680,2022,21787600589.1474,102901347083,0.2117328995855959,0.4005719695462541,0.2130151914563347,0.8313612712799165,0.1625866175639597,0.2892235487256979,-2.4588565604406094,0.0472813238770685,일반,⑦ 일반
중앙동,11620615,2022,49699163994.46126,152252511816,0.3264259052390783,0.3929891699015778,0.3643636901507603,1.0936068803625103,0.2569318235109017,0.4386705598769719,0.4181018238700348,0.6453900709219859,일반,⑦ 일반
중화1동,11260600,2022,16429291714.734138,59420950560,0.2764898837850927,0.2086884133312323,0.1834966818645925,1.1773433835753688,0.2193359329524667,0.3334358374323522,-1.4083077314125143,0.1536643026004728,일반,⑦ 일반
중화2동,11260610,2022,58546700629.59009,160076305788,0.3657424522722775,0.3873931595980691,0.2486456796967371,1.1236801397809038,0.2980142628489879,0.4356411284775394,0.8580715335689659,0.75177304964539,신흥 성장,⑤ 성숙·정체
증산동,11380640,2022,14447052205.442217,55366702957,0.2609339446609702,0.2899177180816864,0.2083763251707471,0.911887069367358,0.2080333298687739,0.3445729167730402,-2.039197110353914,0.0756501182033096,일반,⑦ 일반
진관동,11380690,2022,55513322344.332855,134138774593,0.4138499290214166,0.6006142091982724,0.2133387973449801,1.136398496403154,0.3640410044535198,0.3496535689274708,2.266139686272288,0.9196217494089834,기존 강세,⑤ 성숙·정체
창1동,11320511,2022,33550696372.987244,108022596801,0.3105896114939226,0.390079374786979,0.3033393317267175,1.240993365937525,0.2399317831041076,0.4062927546155205,0.6496214255050927,0.706855791962175,일반,⑦ 일반
창2동,11320512,2022,29228826290.760548,86272294592,0.3387973674398006,0.3566501821298862,0.2016559644585279,1.1388314966479618,0.2766206794992673,0.3794142773505796,0.1683796380316295,0.5933806146572104,일반,④ 잠재 후보
창3동,11320513,2022,20301595092.80422,62447399825,0.3250991258194347,0.3640222936375878,0.1627221164127949,1.093952874334227,0.2555511518769628,0.4213042087056985,0.1128225725125432,0.5768321513002365,일반,⑦ 일반
창4동,11320514,2022,25871052792.241108,78364337073,0.330138092894744,0.5352673809889501,0.2377372966946071,1.196345940774138,0.2520671459722692,0.4643503473155451,1.8570772295117348,0.8817966903073287,기존 강세,① 레전드
창5동,11320515,2022,73753347739.71925,235061960342,0.3137613063058476,0.3918259856252177,0.2384807815455957,1.1193158575970272,0.2561106023680317,0.3546337786118828,-0.0413326684347652,0.5200945626477541,일반,⑦ 일반
창신1동,11110670,2022,86278558487.36537,337430906408,0.2556925191169146,0.1695904193755361,0.18608738269836,1.027488414688723,0.2270025578433024,0.1904309695428555,-3.1476049937413766,0.0307328605200945,일반,⑦ 일반
창신2동,11110680,2022,18273217212.439144,51103541972,0.3575724207619732,0.4197967829657347,0.2368117076626651,1.1939304201150722,0.2785327506222351,0.4644411774041876,1.367006803192817,0.8392434988179669,기존 강세,⑤ 성숙·정체
창신3동,11110690,2022,650866581.0287185,1678882117,0.3876785477897365,0.6995408516820839,0.3291637628420816,0.9988245028158128,0.3133221997384585,0.4835277734988227,2.731230329188495,0.9479905437352246,기존 강세,① 레전드
천연동,11410520,2022,22586292383.40969,73914717470,0.3055723292533298,0.4679686736682591,0.1932991682312656,1.0953304193957485,0.235007526059343,0.4200698892558454,0.5725659054765635,0.6879432624113475,일반,④ 잠재 후보
천호1동,11740600,2022,32617808842.705803,108574828927,0.3004177779053771,0.3686353614419266,0.2081558772171345,1.092865864033269,0.2299459325400922,0.430406872033109,-0.0333063184389333,0.5271867612293144,일반,⑦ 일반
천호2동,11740610,2022,166658976379.1157,624265565592,0.2669680750708564,0.3827004645297732,0.2455837391168844,1.1366997523490714,0.2165420388241454,0.2930590930840611,-0.7856723924905035,0.2813238770685579,일반,⑦ 일반
천호3동,11740620,2022,48441739852.79081,138452556715,0.3498797061039943,0.5065132206432003,0.3921878275008928,1.1249061919170926,0.2795810334126266,0.4366125372566038,1.445043627471343,0.8463356973995272,기존 강세,⑤ 성숙·정체
청구동,11140645,2022,10514201713.980412,38984256635,0.2697037886966088,0.564816883958008,0.2983519058192758,1.1537888344590377,0.211508851206289,0.3562178050493433,0.7884239281936847,0.7304964539007093,기존 강세,⑤ 성숙·정체
청담동,11680565,2022,336559818412.1262,1095518146773,0.3072151925584342,0.4783308725543011,0.3652480994099966,1.1305958597077126,0.2473614960101168,0.3483229413607051,0.423860772300426,0.6501182033096927,쇠퇴,⑥ 쇠퇴 주의
청량리동,11230705,2022,60516548850.30317,195912583524,0.3088956705166908,0.3435490306356703,0.2105658583484833,1.193313503245511,0.2574268135554537,0.3039848497567506,-0.3537986351092798,0.3947990543735225,일반,③ 급성장 신흥
청룡동,11620595,2022,118174160542.14468,331239283714,0.356763724450567,0.5148823109346424,0.3871791489494139,1.1355574213179138,0.2883511261619211,0.429610869249641,1.5743759029047182,0.8605200945626478,기존 강세,⑤ 성숙·정체
청림동,11620545,2022,4972782868.994404,18582699895,0.2676028185943216,0.2133067864410022,0.2492272141921711,1.0226693913014908,0.2000437622091835,0.4186999184167796,-1.638287226585176,0.1276595744680851,일반,⑦ 일반
청운효자동,11110515,2022,31378313848.05237,101807398817,0.3082125092347684,0.5916094932968923,0.3802014359739891,1.0539136764464856,0.256322459892203,0.324459405454176,0.7323535762657689,0.7186761229314421,신흥 성장,② 라이징스타
청파동,11170555,2022,51395616586.414665,167692282568,0.3064876677647554,0.5000758725852207,0.3457838403117132,1.1029098792944814,0.2411890952381731,0.3859078077356259,0.6350654663689114,0.7044917257683215,일반,⑦ 일반
충현동,11410565,2022,24295375257.94895,125739613596,0.1932197384987178,0.7433442315109308,0.2995828765231574,1.002957589358295,0.1189391307663105,0.408547437492954,0.7816066615955239,0.7281323877068558,기존 강세,⑤ 성숙·정체
평창동,11110560,2022,13920756999.803331,35256520494,0.3948420548809512,0.6730287033015119,0.1685329257608163,1.1323107212487944,0.3303708344668392,0.4160486080722654,2.833252874587722,0.9550827423167848,기존 강세,⑤ 성숙·정체
풍납1동,11710510,2022,13710831053.64885,44228958417,0.309996697737718,0.3012533175522102,0.1638701794798361,1.1819379627897837,0.2434108332712175,0.3773601495120192,-0.30830576165577,0.4113475177304964,일반,⑦ 일반
풍납2동,11710520,2022,24954890608.043404,113760676445,0.2193630645305486,0.2581969691539311,0.2010540312764224,1.112913326334044,0.1624990149556419,0.3141124238416091,-2.006887092021924,0.0780141843971631,일반,⑦ 일반
필동,11140570,2022,28230600743.85975,130288126168,0.2166782313490164,0.7677432395260573,0.34343011571372,0.9694981592789584,0.1462890562676712,0.4017303401118019,0.994754373557355,0.7801418439716312,신흥 성장,② 라이징스타
하계1동,11350611,2022,78489682786.66306,237277738769,0.3307924426196429,0.7505323763236508,0.1633932983099769,0.9951302224976132,0.2822630592295165,0.3521141198346397,1.890581099991397,0.8888888888888888,기존 강세,① 레전드
하계2동,11350612,2022,2202815427.6421328,8664556361,0.2542329157851885,0.0549307565407848,0.271037444867975,1.208065282375249,0.2057479839388167,0.281576909694015,-2.699526938868802,0.0425531914893617,일반,⑦ 일반
한강로동,11170625,2022,734930964484.2576,3036682089313,0.2420177492634811,0.0632415569080683,0.1839232758034132,0.9845146989138048,0.205622811142296,0.2243092764620285,-3.958164242750793,0.0141843971631205,일반,⑦ 일반
한남동,11170685,2022,138813380312.6028,370991236746,0.374168892856199,0.7233023341295762,0.4615002553233381,1.111304014252276,0.2966083520278365,0.4736049960805292,3.133105124907792,0.9645390070921984,기존 강세,⑤ 성숙·정체
합정동,11440680,2022,88591980148.46777,247617609453,0.3577773824089975,0.5723078867938852,0.4991429103932921,1.1459395485304855,0.2814734642336867,0.4747601402569623,2.209806579352254,0.9148936170212766,기존 강세,⑤ 성숙·정체
항동,11530800,2022,269439832.7102795,781751942,0.3446615457340041,0.2914898994903936,0.3029602170147215,1.0049411807382962,0.3069852815280886,0.3074572829139195,-0.9956913170925517,0.2222222222222222,데이터 없음,⑦ 일반
행당1동,11200560,2022,46180259505.57725,151547449162,0.3047247562458925,0.3999496269396667,0.335034874897329,1.1303024253355356,0.2353931611733451,0.4063965045440241,0.2089636578065387,0.6052009456264775,일반,③ 급성장 신흥
행당2동,11200570,2022,6895462116.167887,22520427106,0.3061870045231409,0.3340309635155993,0.2446164889356073,1.23057769658583,0.2368254342555984,0.3824969131560128,0.0731892847834108,0.5626477541371159,일반,⑦ 일반
행운동,11620575,2022,51972049712.24423,164212444655,0.3164927592511897,0.4001856781199747,0.3576260655115451,1.151953549840385,0.2467881453999537,0.4118806100725119,0.4392210685216781,0.6548463356973995,쇠퇴,⑦ 일반
혜화동,11110650,2022,78699502152.77357,206692348297,0.3807567275770113,0.7072597101172989,0.4957452415885452,1.1375471793788403,0.2984866705870962,0.5106703808664019,3.403213355787182,0.9692671394799054,기존 강세,① 레전드
홍은1동,11410660,2022,26307017407.230698,82475494714,0.3189676824425904,0.2853103209213688,0.1611658854195836,1.039766625733977,0.2658935912909109,0.3255001436741063,-1.139519389129797,0.2009456264775413,일반,⑦ 일반
홍은2동,11410685,2022,26580602299.32888,90847390511,0.2925852041519061,0.4091573153826501,0.2045022883376102,1.095991251695506,0.2304898112672219,0.3733551988253651,-0.1380864842529646,0.4846335697399527,일반,⑦ 일반
홍제1동,11410620,2022,24444837115.065765,81670748985,0.2993095743441193,0.360722176607084,0.2202592857977081,1.0437514240016037,0.2334183624237519,0.3896503777851328,-0.5240773000835084,0.3380614657210402,쇠퇴,⑥ 쇠퇴 주의
