행정동,행정동_코드,상권티어,상권유형,momentum,slope,r2,복합점수_분위_2024,복합점수_2024,트렌드매출_비중_2024,업종점수_2024,금요효과_2024,주말비중_2024,야간비중_2024,2030비중_2024,복합점수_분위_2020,트렌드매출_비중_2020,업종점수_2020,2030비중_2020,트렌드매출비중_변화,업종점수_변화,2030비중_변화,임대료_2020,임대료_2024,임대료_변화율(%),공실률_2020,공실률_2024,공실률_변화(pp)
정릉3동,11290640,⑤ 성숙·정체,기존 강세,-0.018643631026408092,-0.013421397600080666,0.28213828206375446,0.8676122931442081,1.5572841859816855,0.3141325553651565,0.615214161869969,1.128119203114207,0.2520008338679331,0.3726563854414972,0.2734516873161701,0.8862559241706162,0.3265009787533122,0.6173442932969117,0.3285655410744018,-0.012368423388155692,-0.0021301314269426275,-0.05511385375823169,,,,,,
송중동,11305545,⑤ 성숙·정체,기존 강세,0.012167658229975453,0.011180576563252765,0.28459641337858094,0.8652482269503546,1.553421467585815,0.3449011104161001,0.4971999103417455,1.1912932684567232,0.2767792303689879,0.4054615706704298,0.2906208661583278,0.8530805687203792,0.3444283280352581,0.4676712130523462,0.3528525103590494,0.0004727823808420295,0.029528697289399275,-0.062231644200721636,,,,,,
잠실본동,11710650,⑤ 성숙·정체,기존 강세,0.05008795222569551,0.013327283116533896,0.414472826343049,0.8628841607565012,1.537288031889448,0.3409286070783514,0.4563984470035734,1.209042064132663,0.2678108454279051,0.4419169560838275,0.32977838143921,0.8127962085308057,0.3303520936382444,0.418133128722442,0.3906885562538407,0.01057651344010696,0.03826531828113139,-0.06091017481463068,,,,,,
상일동,11740520,⑤ 성숙·정체,기존 강세,0.0027001893493776574,0.02630835938287789,0.16121827508375772,0.8605200945626478,1.5041342495199288,0.278349627687031,0.5637924450273911,1.2468771245870345,0.1999398881864094,0.4187329797970217,0.2049604780057113,0.8578199052132701,0.2257452312566418,0.4376827074609942,0.2292650617595708,0.052604396430389166,0.12610973756639693,-0.024304583753859493,,,,,,
상계1동,11350630,⑤ 성숙·정체,기존 강세,0.005086663753599341,0.0033813989445732997,0.09551182534432129,0.8534278959810875,1.4427588069045134,0.3530886817264035,0.5083893514401728,1.0968576775085117,0.2892079623443049,0.4140820556409672,0.1974492769751641,0.8483412322274881,0.3528851375525608,0.4751774488131723,0.2855390351990977,0.00020354417384271795,0.03321190262700052,-0.08808975822393358,26.8,30.2,12.686567164179108,1.5,6.6,5.1
왕십리도선동,11200535,⑤ 성숙·정체,기존 강세,-0.06362251128813601,-0.014142941973939262,0.3094786109257823,0.8486997635933806,1.3746815182274934,0.2812234303400816,0.5581645372474093,1.1540228282662437,0.2034227130224148,0.4512732905732218,0.2806284590710026,0.9123222748815166,0.3072061525972496,0.6314057442565815,0.3434069710058649,-0.025982722257167967,-0.07324120700917214,-0.06277851193486234,,,,,,
신촌동,11410585,⑤ 성숙·정체,기존 강세,0.07382384905829498,0.015001176431044339,0.39678857413505947,0.8463356973995272,1.3724002058210865,0.3004314443701066,0.6259062769016698,1.034154764235175,0.235969929328265,0.4112932819004384,0.4828407301305082,0.7725118483412322,0.3112438465194427,0.4727261473959551,0.5707952567987256,-0.010812402149336098,0.1531801295057147,-0.08795452666821735,,,,,,
신당동,11140615,⑤ 성숙·정체,기존 강세,0.09990140387437951,0.019271060916719873,0.36723717204646134,0.8416075650118203,1.36121274920872,0.259102028663769,0.8034706358467995,0.9689140520825148,0.2113388631174046,0.3249901450334004,0.2492477353302252,0.7417061611374408,0.2394252853541766,0.7633200999377656,0.3330044449223219,0.01967674330959243,0.040150535909033835,-0.08375670959209669,41.9,49.8,18.85441527446301,13.4,14.9,1.5
도화동,11440585,⑤ 성숙·정체,기존 강세,0.043046172117463866,-0.0032110965457743616,0.0027466274244022128,0.83451536643026,1.3085004021775752,0.2446490281504129,0.5558394386738025,1.2241635110599427,0.1629580421086258,0.4626999511086914,0.2336845309731354,0.7914691943127962,0.2605515520260453,0.5573350792961331,0.3153372538442117,-0.0159025238756324,-0.0014956406223306518,-0.08165272287107628,,,,,,
천호3동,11740620,⑤ 성숙·정체,기존 강세,-0.05647429218065503,0.004780791682072305,0.00940070886487828,0.8321513002364066,1.3055844555616192,0.334157496468796,0.4820954766079952,1.1624138812119085,0.2656703770507772,0.4146921356116954,0.3648644691040644,0.8886255924170616,0.3416034950495335,0.5462877076761107,0.4259554979648512,-0.007445998580737523,-0.0641922310681155,-0.06109102886078682,,,,,,
일원1동,11680730,⑤ 성숙·정체,기존 강세,0.04306858032783212,0.0327271912428714,0.12491560763066945,0.8250591016548463,1.2160791981073236,0.2622122740511193,0.45917589457515,1.4520395515210498,0.1864941150921833,0.374815038274996,0.2315602991901963,0.7819905213270142,0.2720548583657131,0.4471423614158886,0.2914002270398608,-0.009842584314593783,0.012033533159261423,-0.05983992784966449,,,,,,
상봉1동,11260580,⑤ 성숙·정체,기존 강세,-0.182033096926714,-0.049881796690307345,0.8713888671416269,0.817966903073286,1.182708921475203,0.3427447146639333,0.4509267954466099,1.143578175636113,0.2773685155671658,0.4180195660890477,0.2353384163819072,1.0,0.472278118765993,0.9149502412123908,0.4702170375449117,-0.1295334041020597,-0.46402344576578086,-0.23487862116300448,,39.5,,,5.3,
당산2동,11560560,⑤ 성숙·정체,기존 강세,0.02887297905952735,0.007429442147602872,0.11869380913390556,0.8156028368794326,1.1647705263555044,0.2756814880604024,0.5461334938122417,1.144379696150999,0.1967669076214675,0.4463183905790625,0.3638519320706859,0.7867298578199052,0.2572358819406342,0.5645018031827886,0.4273902468533594,0.0184456061197682,-0.018368309370546898,-0.06353831478267352,,,,,,
면목본동,11260565,⑤ 성숙·정체,기존 강세,0.002812230401218918,-0.0003831803972975889,0.0012437087248713921,0.8132387706855791,1.164273385814232,0.3430458427664115,0.4119894716089795,1.2370084631993423,0.2714949420700902,0.4063115569277296,0.208774633359825,0.8104265402843602,0.3360685737204861,0.425607557025452,0.2643947582393329,0.006977269045925383,-0.013618085416472525,-0.055620124879507904,,,,,,
안암동,11290600,⑤ 성숙·정체,기존 강세,-0.030357522996425912,-0.009144790651294643,0.7244310266393421,0.8108747044917257,1.1637974930093966,0.2583395197812577,0.7225874961056479,0.95528776169596,0.196788136643031,0.3957089092524999,0.457378231160235,0.8412322274881516,0.2780484646214544,0.6693996818485227,0.5221193689538476,-0.019708944840196696,0.053187814257125154,-0.06474113779361257,,,,,,
금호2·3가동,11200615,⑤ 성숙·정체,기존 강세,0.014671775738630544,-0.0025029970981367833,0.018602692303113667,0.8085106382978723,1.1589198535524694,0.3170648580836772,0.5109658134136709,1.134982753471283,0.251632214013935,0.4033250161574961,0.1775210819737308,0.7938388625592417,0.3247717864230036,0.4321351101429225,0.2236877649709235,-0.007706928339326402,0.07883070327074837,-0.046166682997192704,,,,,,
압구정동,11680545,⑤ 성숙·정체,기존 강세,-0.025606982398350686,-0.00535780309905548,0.16147077888606223,0.806146572104019,1.1078539598228585,0.3242073579378393,0.5679043616375825,1.1061763895682368,0.2693144885634479,0.336687931566402,0.4006227524210722,0.8317535545023697,0.3086309291717566,0.5754952990448015,0.4549610217742681,0.015576428766082673,-0.007590937407218945,-0.05433826935319591,47.3,52.8,11.627906976744185,12.8,2.7,-10.100000000000001
성북동,11290525,⑤ 성숙·정체,기존 강세,-0.09906109598556911,-0.01579330666756299,0.17232649980412587,0.8037825059101655,1.0885173469214124,0.3159694966696985,0.5525205507481276,1.1113495982610655,0.2595871460461826,0.3584014926582609,0.1749915678385838,0.9028436018957346,0.3216089499485581,0.5945849253205384,0.2474835859454327,-0.0056394532788596186,-0.042064374572410856,-0.07249201810684891,,,,,,
망원1동,11440690,⑤ 성숙·정체,기존 강세,0.05260327383953489,0.015485193774999184,0.6038904987363078,0.8014184397163121,1.0756076338633016,0.3509544992717406,0.4243344188031239,1.1668936646389734,0.2857196974083839,0.4011081809825058,0.3611780864627752,0.7488151658767772,0.3509446489898014,0.3974708042186426,0.39157723406036,9.850281939227656e-06,0.026863614584481277,-0.030399147597584775,32.6,34.8,6.748466257668695,1.8,5.6,3.8
청룡동,11620595,⑤ 성숙·정체,기존 강세,-0.14642084859892668,-0.03188464253302411,0.913620135323731,0.789598108747045,1.0099548007864834,0.336958810132301,0.4618643194098434,1.0975732628726127,0.2698479661585361,0.4195853017572965,0.3589225761432636,0.9360189573459716,0.3753026739450671,0.5891088999560331,0.4654722408009953,-0.03834386381276611,-0.1272445805461897,-0.10654966465773169,,,,,,
마장동,11200540,⑤ 성숙·정체,기존 강세,0.03842447872900634,0.0100489619396547,0.18863094970273853,0.7848699763593381,0.9847515056218727,0.2897031156936527,0.5422119750811015,1.1152852821222248,0.2199966407652092,0.4067107323810014,0.2193284385115098,0.7464454976303317,0.2887274781569959,0.4967325190794392,0.2528489690066478,0.0009756375366568037,0.04547945600166231,-0.03352053049513798,,,,,,
오류1동,11530770,⑤ 성숙·정체,신흥 성장,0.10004145518918128,0.015043752030744062,0.28144050499017886,0.7825059101654847,0.9807125841631577,0.3164682341600031,0.4736492458695236,1.1716257490462136,0.2532665852997036,0.3877674265765243,0.3106676948447606,0.6824644549763034,0.3089718545386128,0.4071308289304894,0.364168668357644,0.00749637962139027,0.06651841693903421,-0.05350097351288341,45.3,45.0,-0.6622516556291314,4.8,1.5,-3.3
화곡본동,11500590,⑤ 성숙·정체,신흥 성장,0.08109531332280151,0.018110315619643047,0.11352944364730504,0.7777777777777778,0.9634847074147478,0.3455763467760092,0.3834912097469077,1.1389626135334792,0.2718860826200395,0.4558884932376127,0.2669515000190104,0.6966824644549763,0.3420360170766224,0.3578841395290688,0.3244557128482754,0.0035403296993867794,0.025607070217838923,-0.05750421282926499,,,,,,
암사2동,11740580,⑤ 성숙·정체,기존 강세,0.012386138281066161,0.0027136342755985756,0.01547035136430849,0.7730496453900709,0.9457920416698726,0.3198361026304005,0.4288446967678802,1.1833504786117868,0.2504309883116073,0.4196069320919623,0.2679017026536969,0.7606635071090048,0.3133954770724075,0.4458484178398159,0.3049475842070958,0.006440625557993018,-0.017003721071935707,-0.037045881553398885,,,,,,
신월4동,11470590,⑤ 성숙·정체,기존 강세,-0.10609167198861658,-0.02074552115895263,0.6945830488183159,0.7706855791962175,0.9291600967777132,0.3103049175641042,0.4752028917148647,1.158262620045568,0.2490454197132617,0.3923512319482012,0.1860424950113683,0.8767772511848341,0.3268763001618837,0.5202530386090809,0.2556906060295901,-0.01657138259777946,-0.045050146894216214,-0.0696481110182218,,,,,,
부암동,11110550,⑤ 성숙·정체,기존 강세,-0.2103514727796263,-0.041124668078383886,0.735097825653789,0.7683215130023641,0.8896093099731036,0.3051128934076164,0.5863807441938274,1.1236931856640724,0.2536683342906454,0.3015772500988448,0.217662456918996,0.9786729857819904,0.3814849809263981,0.8044247496029964,0.3308666627205142,-0.07637208751878172,-0.21804400540916902,-0.11320420580151819,,,,,,
목1동,11470510,⑤ 성숙·정체,기존 강세,0.045589503994263536,0.0020257022172924244,0.007462875410236708,0.7612293144208038,0.8715754522080572,0.333071317992074,0.3930722911072182,1.1512251181690805,0.261852644805005,0.4417343786577985,0.2233410136166364,0.7156398104265402,0.3253202709797352,0.3475468884374431,0.3146986661737848,0.0077510470123388076,0.04552540266977512,-0.09135765255714837,,,,,,
거여1동,11710531,⑤ 성숙·정체,기존 강세,-0.11316706441240076,-0.06589582422999789,0.2398416042770941,0.7565011820330969,0.846710266198329,0.2689832976306494,0.3559992577409427,1.434001808608692,0.1961577987160377,0.4081815111923445,0.2233801213725403,0.8696682464454977,0.2906803013307966,0.3975053429883418,0.2484078108077973,-0.02169700370014721,-0.04150608524739907,-0.025027689435257017,,,,,,
청구동,11140645,⑤ 성숙·정체,기존 강세,-0.0918344481417992,-0.046262870715830295,0.3440797269420918,0.7541371158392435,0.8336824921067306,0.2832273008894025,0.5656230885880303,1.1443005516050582,0.2234482575737039,0.3434063959984258,0.2387921628196862,0.8459715639810427,0.3579907080985761,0.6154128969999472,0.3660605938298556,-0.07476340720917357,-0.049789808411916825,-0.1272684310101694,,,,,,
후암동,11170510,⑤ 성숙·정체,기존 강세,0.04324224395818621,-9.859612562044263e-05,1.159285602224081e-05,0.75177304964539,0.8286271890721928,0.302572987625541,0.5018607913326941,1.1043173670313893,0.2363200280518063,0.4023569786971485,0.2626818912056238,0.7085308056872038,0.3117199454123538,0.4403902306297194,0.2992587519260155,-0.009146957786812793,0.06147056070297474,-0.03657686072039168,,,,,,
중화2동,11260610,⑤ 성숙·정체,신흥 성장,0.07879847176005284,0.018596573784634675,0.27099236872494353,0.7470449172576832,0.8007665110684308,0.3517705311298913,0.4130235512050999,1.0723776736375454,0.2861869106281047,0.4228489094030732,0.2219651244595267,0.6682464454976303,0.3465456845228249,0.3880223973499608,0.2754151498283786,0.005224846607066402,0.025001153855139124,-0.053450025368851906,,,,,,
충현동,11410565,⑤ 성숙·정체,기존 강세,-0.12024805888877688,-0.03563353612763718,0.5747869812060988,0.7446808510638298,0.7639575044204512,0.1942888374003092,0.7567261966502098,0.9782188316909776,0.1237289203114519,0.3994604024672214,0.2593852435619785,0.8649289099526066,0.1923406626315347,0.7597879183567802,0.3188219647212886,0.0019481747687744855,-0.003061721706570375,-0.05943672115931009,,,,,,
면목3·8동,11260575,⑤ 성숙·정체,기존 강세,-0.0657344851153463,-0.026622074328033807,0.523043552206994,0.7399527186761229,0.7426562291803981,0.3103601824413866,0.4565027590292289,1.1466237285028529,0.2466732956640429,0.3916262771544301,0.2548007697409942,0.8056872037914692,0.3254177836964542,0.4250546962283072,0.332246248831475,-0.01505760125506761,0.03144806280092166,-0.07744547909048083,,,,,,
암사1동,11740570,⑤ 성숙·정체,기존 강세,0.0314275150415112,0.0065219096276875835,0.14515948786094754,0.7375886524822695,0.7414759321456976,0.3400847347169227,0.3862848397785315,1.1503982401162542,0.2742585442415421,0.4116723527724555,0.2087089759111258,0.7061611374407583,0.3422580092933148,0.353623774426745,0.2395715581972001,-0.0021732745763921035,0.032661065351786533,-0.030862582286074303,,,,,,
망우3동,11260660,⑤ 성숙·정체,기존 강세,-0.10363797295329014,0.01331495860083134,0.023660491615879253,0.735224586288416,0.7325005731519494,0.324808780129422,0.4732777120208316,1.0484311614023123,0.2611605860814568,0.4090043279813278,0.2100795994801353,0.8388625592417062,0.2928019673656855,0.5237515021699285,0.2419328349884658,0.032006812763736514,-0.05047379014909692,-0.031853235508330496,,,,,,
보문동,11290610,⑤ 성숙·정체,신흥 성장,0.04565672862536829,0.025206995843276972,0.2983396776999753,0.7328605200945626,0.7311773067162683,0.3062544889870804,0.4335230157369868,1.1590315825157786,0.2365664373900949,0.4176869006027278,0.2574866772005191,0.6872037914691943,0.3129486286820322,0.3880338848976798,0.3160581453101083,-0.006694139694951806,0.045489130839307,-0.058571468109589186,,,,,,
중계4동,11350624,⑤ 성숙·정체,기존 강세,-0.14154146079123386,-0.042019876082596656,0.703368903528408,0.7304964539007093,0.718961937505623,0.3329045419285196,0.3969776126545101,1.1636239984545078,0.2675808127800192,0.4012525804391715,0.1768986585689679,0.8720379146919431,0.3423626906508437,0.4795643613353706,0.2358061671321319,-0.009458148722324089,-0.08258674868086052,-0.05890750856316401,,,,,,
반포3동,11650580,⑤ 성숙·정체,기존 강세,-0.04674912888082183,-0.02022453026789013,0.07091363261413675,0.7281323877068558,0.7169746964827817,0.3296445010130722,0.4354822427034211,1.1564161890799436,0.2728014865191122,0.3637166884045671,0.1444661055832214,0.7748815165876777,0.3143659852298028,0.556354164098078,0.1774916201991102,0.015278515783269386,-0.12087192139465691,-0.03302551461588879,,,,,,
영등포본동,11560515,⑤ 성숙·정체,기존 강세,-0.23157765005097863,-0.025511747504285566,0.07847176998745944,0.7257683215130024,0.7120802622144095,0.4028501587734202,0.2953407143762529,1.1129224116840588,0.3446465544375401,0.4076004896370128,0.3879124008784115,0.957345971563981,0.3672035450608074,0.6094997154898226,0.3984628173420118,0.035646613712612796,-0.3141590011135697,-0.010550416463600276,40.8,43.3,6.127450980392157,11.8,13.1,1.299999999999999
대림2동,11560710,⑤ 성숙·정체,기존 강세,0.01724871993098276,0.00794146975451806,0.04480312045906831,0.7210401891252955,0.7000540696025701,0.3382030701907968,0.4626282156166647,1.1161115416211145,0.2929755240188557,0.3309517605173127,0.1764649274631321,0.7037914691943128,0.3258480080984636,0.4995622965088721,0.289177419376373,0.012355062092333224,-0.0369340808922074,-0.11271249191324087,,,,,,
월곡2동,11290725,⑤ 성숙·정체,기존 강세,0.017254321983574794,0.004396490874256332,0.021266537846494057,0.7186761229314421,0.685237320680846,0.2892464829835374,0.5217671361013013,1.0734348521634722,0.2260466669291283,0.3958685800045088,0.2395207852216343,0.7014218009478673,0.3067381618509165,0.4448077407276234,0.3090728146715171,-0.017491678867379123,0.07695939537367791,-0.06955202944988279,,,,,,
사당3동,11590640,⑤ 성숙·정체,기존 강세,-0.17942254041880945,-0.056688290589672057,0.8275903129935112,0.7163120567375887,0.6823870550916533,0.2763890325547886,0.4035953002536231,1.3422766518367872,0.2072700312370345,0.3774838341162574,0.2303435515046491,0.8957345971563981,0.3068236184376279,0.5131386665484737,0.2797141564080114,-0.030434585882839316,-0.10954336629485062,-0.049370604903362286,,,,,,
전농1동,11230560,⑤ 성숙·정체,기존 강세,-0.086999876754843,-0.02047326140297806,0.3807523600070383,0.7139479905437353,0.6777967603356536,0.3707589824544627,0.3256759797273512,1.1436488747787388,0.3021296405201079,0.4196612996952667,0.311851676353284,0.8009478672985783,0.3332684642887917,0.4121380251067649,0.3846860117383112,0.037490518165671005,-0.08646204537941371,-0.0728343353850272,46.7,45.7,-2.1413276231263434,4.6,10.0,5.4
내곡동,11650660,⑤ 성숙·정체,기존 강세,0.0006834504162325228,-0.005773475401387063,0.011534641985387896,0.7115839243498818,0.656296436128273,0.2787094800298113,0.7317756376979709,0.9778024754563632,0.2418856928269548,0.2376314747411013,0.1764546089162127,0.7109004739336493,0.2613509291524531,0.7094804377380148,0.1814459622190533,0.01735855087735816,0.022295199959956102,-0.00499135330284059,,,,,,
노량진2동,11590520,⑤ 성숙·정체,기존 강세,-0.018268293502739397,-0.020438528676907222,0.2213367878867741,0.7092198581560284,0.6546691362763699,0.4510809134694836,0.0287186751555569,1.4705732093830208,0.3929578360958546,0.3669507352638967,0.2467033767001041,0.7274881516587678,0.5040880793053036,0.0241949825671711,0.301356559338726,-0.05300716583582005,0.004523692588385801,-0.05465318263862193,,,,,,
논현2동,11680531,⑤ 성숙·정체,신흥 성장,0.03387000997165368,0.018594332963597884,0.4189374427094258,0.706855791962175,0.649037314665869,0.2648015879158169,0.5798658755169553,1.040305168874884,0.19601554893038,0.4007504624628675,0.319290965538128,0.6729857819905213,0.2849395355900764,0.5262763810451659,0.3923704018272138,-0.02013794767425947,0.0535894944717894,-0.07307943628908575,,,,,,
공릉2동,11350600,⑤ 성숙·정체,기존 강세,-0.027735762383337192,-0.006256372334823468,0.6646135818543032,0.7044917257683215,0.6395558441085775,0.2896166254437778,0.4785991585310041,1.1096904544915924,0.2225100042116845,0.4121730816538813,0.285143375853227,0.7322274881516587,0.2942885125981709,0.4487755021135612,0.3275074889692011,-0.004671887154393095,0.02982365641744289,-0.0423641131159741,,,,,,
방화3동,11500641,⑥ 쇠퇴 주의,쇠퇴,-0.28549180419705783,-0.07080994476376144,0.6243921230254929,0.4775413711583924,-0.1401709054787806,0.2851660093488108,0.4670817208105058,1.0455449011922555,0.2307577519417766,0.3333062342165599,0.1907155675129624,0.7630331753554502,0.311257753406948,0.4848540789663517,0.295522845078722,-0.02609174405813719,-0.01777235815584588,-0.10480727756575961,,,,,,
인헌동,11620625,⑥ 쇠퇴 주의,쇠퇴,-0.25702217292415946,-0.056132566972538746,0.6826380659332995,0.4633569739952718,-0.1716981142558561,0.3122786856826198,0.312976590092565,1.1396636104228008,0.2487659690184831,0.3863491292146136,0.310940882932663,0.7203791469194313,0.3288364128966284,0.3708200757903282,0.4110346721588034,-0.01655772721400861,-0.05784348569776321,-0.10009378922614043,,,,,,
청담동,11680565,⑥ 쇠퇴 주의,쇠퇴,-0.2641087694531277,-0.0674789642925168,0.9415056209836365,0.4539007092198581,-0.1895377419194198,0.2866374271734833,0.433064093729688,1.1067389642286245,0.2305333433528458,0.3225595648585337,0.3292396085497041,0.7180094786729858,0.3117542718705373,0.4600864174696464,0.4000042592505686,-0.025116844697053997,-0.027022323739958387,-0.07076465070086452,59.1,57.6,-2.538071065989844,11.0,11.649999999999999,0.6499999999999986
옥수동,11200645,⑥ 쇠퇴 주의,쇠퇴,-0.44641636695685294,-0.1041768904126472,0.5355641578024336,0.3877068557919622,-0.3583188090369094,0.2677952647815213,0.3114316552447475,1.228900059562296,0.2010437470848811,0.3794941867528943,0.2543553279764571,0.8341232227488151,0.3318614333400492,0.4740098511114493,0.3831855889354171,-0.06406616855852787,-0.1625781958667018,-0.12883026095896,,,,,,
홍제1동,11410620,⑥ 쇠퇴 주의,쇠퇴,-0.4321479390048514,-0.12921918590971734,0.6959282362867718,0.3664302600472813,-0.4725859925221263,0.2929727553469747,0.3899131794485763,0.972002467900896,0.2314562003939732,0.3926108535474801,0.2197559280579738,0.7985781990521327,0.3185712810982736,0.4441330148197441,0.2798732349235302,-0.025598525751298895,-0.05421983537116781,-0.060117306865556414,,,,,,
신월5동,11470600,⑥ 쇠퇴 주의,쇠퇴,-0.5695550849831379,-0.1422798113228687,0.6720817977341654,0.3522458628841607,-0.5080381665178664,0.2719333440766706,0.385657187585305,1.068647670179105,0.2146279262006586,0.3618500583789859,0.1773793289498243,0.9218009478672986,0.2987180590350087,0.53389880946833,0.272621212988048,-0.02678471495833812,-0.14824162188302503,-0.09524188403822367,,,,,,
수서동,11680750,⑥ 쇠퇴 주의,쇠퇴,-0.44386183097486925,-0.09681019125407551,0.44552688730566725,0.309692671394799,-0.6684350996398728,0.2168554306370684,0.5038108895430067,1.0429627173365508,0.160197997138923,0.3267571125887505,0.279167282858276,0.7535545023696683,0.1945518220974141,0.279188235434825,0.2691711818950658,0.022303608539654324,0.22462265410818166,0.009996100963210242,,,,,,
일원2동,11680740,⑥ 쇠퇴 주의,쇠퇴,-0.6143042810885908,-0.16872374037847468,0.9370908334789982,0.2364066193853428,-0.918442495916064,0.2553758817636185,0.4939735206018167,0.8462959640557081,0.198961828847102,0.3526086715278121,0.2407458731110556,0.8507109004739336,0.2630436141469672,0.7132548749364838,0.3818989446873297,-0.007667732383348724,-0.21928135433466706,-0.1411530715762741,,,,,,
묵1동,11260620,⑥ 쇠퇴 주의,쇠퇴,-0.722995305479928,-0.16800331641513455,0.7285498590529477,0.1040189125295508,-1.754775884555745,0.2508866238461862,0.2959161667877149,1.0099516380308418,0.202062449559513,0.3108180547202486,0.1738604138494731,0.8270142180094787,0.361201719779097,0.3926107387240358,0.3202724908258466,-0.11031509593291078,-0.09669457193632092,-0.14641207697637348,,,,,,
공덕동,11440565,⑦ 일반,일반,0.13815221897303176,0.052216732210681994,0.6233241033149413,0.6997635933806147,0.6214085809120093,0.2729425293554921,0.5011280910738455,1.129452318360658,0.2014543303727869,0.4088812042204207,0.2457529707154686,0.5616113744075829,0.2864639595099892,0.4245678197577402,0.289179670200203,-0.013521430154497083,0.07656027131610527,-0.04342669948473443,36.6,39.7,8.469945355191255,5.2,8.7,3.499999999999999
반포본동,11650550,⑦ 일반,쇠퇴,-0.27890379034878376,-0.04088714104848015,0.04001987790143197,0.6973995271867612,0.6210447737449427,0.2353688754356004,0.6135497905224219,1.3645502678942036,0.2020338165734556,0.1795541000992963,0.1034653507300476,0.976303317535545,0.2581917539007128,0.7682623398900152,0.1562692914011712,-0.02282287846511241,-0.15471254936759338,-0.05280394067112361,,,,,,
둔촌2동,11740700,⑦ 일반,쇠퇴,-0.12723942052367987,-0.013863959754854183,0.07027825760371427,0.6950354609929078,0.62035033903788,0.3072471388890327,0.5491577274615626,1.0080058417165831,0.2550347519191456,0.3572693940941973,0.1879582083509283,0.8222748815165877,0.2993603311006177,0.4895508556148618,0.2355000838306642,0.007886807788414996,0.05960687184670077,-0.0475418754797359,,,,,,
휘경1동,11230720,⑦ 일반,일반,0.06470930949099751,0.010104982465575386,0.03480129434741318,0.6926713947990544,0.6096089092288361,0.3066668368847569,0.4881909944345833,1.0611190437055915,0.2475324193513401,0.3905842124281456,0.3183129933723483,0.6279620853080569,0.332721897666239,0.4040095477796357,0.415074758765848,-0.02605506078148212,0.08418144665494759,-0.09676176539349968,,,,,,
행운동,11620575,⑦ 일반,쇠퇴,-0.053768500778685335,-0.019737151692380096,0.45576663414983987,0.6903073286052009,0.5953066000128573,0.3106680309887255,0.3810115068322204,1.2405587255665498,0.2414856774642878,0.3921158935728983,0.3220687080234543,0.7440758293838863,0.3221444097229111,0.3899243980915032,0.3743674868214399,-0.01147637873418561,-0.008912891259282796,-0.05229877879798561,,,,,,
자양2동,11215830,⑦ 일반,일반,0.031550760198536754,0.014111570479423664,0.16018931070673872,0.6855791962174941,0.5833914070492809,0.3118415532516161,0.4182391521612276,1.1352652396088934,0.2438339141003292,0.4125140703670787,0.2360439039481212,0.6540284360189573,0.3029276362331168,0.4124222984631954,0.2768288433550072,0.008913917018499307,0.005816853698032198,-0.04078493940688599,,,,,,
화곡3동,11500560,⑦ 일반,쇠퇴,-0.08455738182470063,-0.017147882984325468,0.4794136003346616,0.6832151300236406,0.5509115304583133,0.3067344016872136,0.40658060588981,1.1554357694863078,0.236529012736002,0.4173274883082453,0.3013351773603103,0.7677725118483413,0.3052753047195755,0.4427962351534731,0.3772242400224874,0.0014590969676381293,-0.03621562926366312,-0.0758890626621771,,,,,,
신길6동,11560680,⑦ 일반,일반,0.024475367774752677,0.0037130404580238197,0.004269151114858787,0.6713947990543735,0.5010885018281105,0.3209751213023015,0.3867151420502526,1.1194003639741144,0.2539841239491668,0.4225800663236913,0.2506517737686172,0.6469194312796208,0.3229031277042449,0.3238143519504083,0.2611062796604086,-0.0019280064019434051,0.06290079009984428,-0.010454505891791421,,,,,,
가양1동,11500603,⑦ 일반,쇠퇴,-0.05844621469306355,-0.020199881236485053,0.6287994506482485,0.6643026004728132,0.491923005972963,0.2653695519131563,0.5462368459966332,0.9704984939278968,0.191080999057752,0.45313781354758,0.3619516458428414,0.7227488151658767,0.2827210738286579,0.4933870479588016,0.4651858229962717,-0.0173515219155016,0.05284979803783163,-0.1032341771534303,,,,,,
중앙동,11620615,⑦ 일반,일반,0.03872698956897802,0.011055090585190398,0.5642708184476507,0.6572104018912529,0.4760633285666176,0.3174779121198626,0.4088013240024878,1.0768700349715328,0.2499824835711841,0.4287691350455782,0.336942516384231,0.6184834123222749,0.3127813312379629,0.3772402294864676,0.3929087669678993,0.00469658088189967,0.03156109451602018,-0.055966250583668276,,,,,,
다산동,11140625,⑦ 일반,일반,-0.00866077330733983,0.03112836543309469,0.11088406497083436,0.6548463356973995,0.4759279156587928,0.2891934515335107,0.4994273331325396,1.0844570097241424,0.2213584929661944,0.3858326946405432,0.2891837952848431,0.6635071090047393,0.2781672403283464,0.5069693975740763,0.3900501755198405,0.011026211205164338,-0.007542064441536711,-0.10086638023499739,,,,,,
개포2동,11680670,⑦ 일반,일반,0.0316291889348258,0.009871937077745307,0.1075727804376101,0.6524822695035462,0.4684878724391933,0.3107368193910158,0.3940485902792712,1.157871135758065,0.2446932213309016,0.4034374833289054,0.1751057074605132,0.6208530805687204,0.2988874311766892,0.3883750156772304,0.2028600090078172,0.011849388214326573,0.005673574602040821,-0.02775430154730399,,,,,,
